datetime,price
2017-06-28 02:46:00,2543.49
2017-06-28 02:47:00,2337.99
2017-06-28 02:47:00,2536.24
2017-06-28 02:48:00,2337.7
2017-06-28 02:48:00,2538.06
2017-06-28 02:49:00,2339.99
2017-06-28 02:49:00,2543.49
2017-06-28 02:50:00,2342.23
2017-06-28 02:50:00,2546.06
2017-06-28 02:51:00,2348.0
2017-06-28 02:51:00,2552.58
2017-06-28 02:52:00,2348.65
2017-06-28 02:52:00,2550.98
2017-06-28 02:53:00,2351.89
2017-06-28 02:53:00,2551.74
2017-06-28 02:54:00,2341.53
2017-06-28 02:54:00,2549.32
2017-06-28 02:55:00,2350.0
2017-06-28 02:55:00,2551.63
2017-06-28 02:56:00,2349.96
2017-06-28 02:56:00,2550.66
2017-06-28 02:57:00,2345.86
2017-06-28 02:57:00,2545.59
2017-06-28 02:58:00,2350.0
2017-06-28 02:58:00,2553.63
2017-06-28 02:59:00,2350.0
2017-06-28 02:59:00,2556.7
2017-06-28 03:00:00,2350.7
2017-06-28 03:00:00,2558.99
2017-06-28 03:01:00,2353.0
2017-06-28 03:01:00,2560.0
2017-06-28 03:02:00,2354.0
2017-06-28 03:02:00,2552.64
2017-06-28 03:03:00,2353.99
2017-06-28 03:03:00,2557.97
2017-06-28 03:04:00,2354.47
2017-06-28 03:04:00,2557.97
2017-06-28 03:05:00,2355.64
2017-06-28 03:05:00,2555.59
2017-06-28 03:06:00,2360.0
2017-06-28 03:06:00,2556.5
2017-06-28 03:07:00,2354.75
2017-06-28 03:07:00,2559.99
2017-06-28 03:08:00,2354.96
2017-06-28 03:08:00,2551.46
2017-06-28 03:09:00,2348.76
2017-06-28 03:09:00,2550.73
2017-06-28 03:10:00,2351.99
2017-06-28 03:10:00,2549.58
2017-06-28 03:11:00,2351.93
2017-06-28 03:11:00,2550.73
2017-06-28 03:12:00,2352.0
2017-06-28 03:12:00,2546.84
2017-06-28 03:13:00,2345.0
2017-06-28 03:13:00,2541.61
2017-06-28 03:14:00,2348.8
2017-06-28 03:14:00,2532.66
2017-06-28 03:15:00,2340.93
2017-06-28 03:15:00,2533.97
2017-06-28 03:16:00,2341.11
2017-06-28 03:16:00,2536.11
2017-06-28 03:17:00,2337.78
2017-06-28 03:17:00,2534.84
2017-06-28 03:18:00,2345.98
2017-06-28 03:18:00,2535.85
2017-06-28 03:19:00,2347.67
2017-06-28 03:19:00,2536.24
2017-06-28 03:20:00,2347.67
2017-06-28 03:20:00,2533.2
2017-06-28 03:21:00,2347.04
2017-06-28 03:21:00,2534.44
2017-06-28 03:22:00,2346.92
2017-06-28 03:22:00,2539.5
2017-06-28 03:23:00,2346.93
2017-06-28 03:23:00,2545.67
2017-06-28 03:24:00,2352.0
2017-06-28 03:24:00,2550.14
2017-06-28 03:25:00,2353.39
2017-06-28 03:25:00,2543.92
2017-06-28 03:26:00,2351.87
2017-06-28 03:26:00,2543.92
2017-06-28 03:27:00,2355.97
2017-06-28 03:27:00,2554.77
2017-06-28 03:28:00,2361.39
2017-06-28 03:28:00,2559.41
2017-06-28 03:29:00,2362.0
2017-06-28 03:29:00,2558.08
2017-06-28 03:30:00,2354.17
2017-06-28 03:30:00,2550.73
2017-06-28 03:31:00,2363.76
2017-06-28 03:31:00,2550.73
2017-06-28 03:32:00,2363.9
2017-06-28 03:32:00,2550.73
2017-06-28 03:33:00,2361.83
2017-06-28 03:33:00,2559.38
2017-06-28 03:34:00,2363.46
2017-06-28 03:34:00,2559.38
2017-06-28 03:35:00,2363.29
2017-06-28 03:35:00,2555.95
2017-06-28 03:36:00,2363.29
2017-06-28 03:36:00,2543.49
2017-06-28 03:37:00,2360.04
2017-06-28 03:37:00,2543.49
2017-06-28 03:38:00,2357.8
2017-06-28 03:38:00,2555.91
2017-06-28 03:39:00,2370.0
2017-06-28 03:39:00,2560.0
2017-06-28 03:40:00,2366.73
2017-06-28 03:40:00,2560.0
2017-06-28 03:41:00,2366.73
2017-06-28 03:41:00,2567.06
2017-06-28 03:42:00,2370.05
2017-06-28 03:42:00,2565.23
2017-06-28 03:43:00,2369.99
2017-06-28 03:43:00,2565.23
2017-06-28 03:44:00,2370.0
2017-06-28 03:44:00,2567.05
2017-06-28 03:45:00,2370.44
2017-06-28 03:45:00,2571.28
2017-06-28 03:46:00,2371.5
2017-06-28 03:46:00,2571.28
2017-06-28 03:47:00,2366.7
2017-06-28 03:47:00,2571.28
2017-06-28 03:48:00,2366.67
2017-06-28 03:48:00,2571.2
2017-06-28 03:49:00,2365.39
2017-06-28 03:49:00,2565.23
2017-06-28 03:50:00,2365.24
2017-06-28 03:50:00,2565.23
2017-06-28 03:51:00,2364.74
2017-06-28 03:51:00,2557.99
2017-06-28 03:52:00,2366.0
2017-06-28 03:52:00,2565.23
2017-06-28 03:53:00,2367.68
2017-06-28 03:53:00,2553.62
2017-06-28 03:54:00,2367.59
2017-06-28 03:54:00,2554.24
2017-06-28 03:55:00,2367.73
2017-06-28 03:55:00,2564.46
2017-06-28 03:56:00,2371.92
2017-06-28 03:56:00,2551.46
2017-06-28 03:57:00,2371.99
2017-06-28 03:57:00,2559.33
2017-06-28 03:58:00,2374.0
2017-06-28 03:58:00,2561.21
2017-06-28 03:59:00,2373.43
2017-06-28 03:59:00,2554.74
2017-06-28 04:00:00,2374.99
2017-06-28 04:00:00,2557.98
2017-06-28 04:01:00,2373.99
2017-06-28 04:01:00,2554.69
2017-06-28 04:02:00,2374.1
2017-06-28 04:02:00,2561.26
2017-06-28 04:03:00,2376.18
2017-06-28 04:03:00,2562.4
2017-06-28 04:04:00,2380.0
2017-06-28 04:04:00,2560.29
2017-06-28 04:05:00,2387.0
2017-06-28 04:05:00,2562.35
2017-06-28 04:06:00,2385.48
2017-06-28 04:06:00,2565.24
2017-06-28 04:07:00,2387.84
2017-06-28 04:07:00,2565.23
2017-06-28 04:08:00,2387.7
2017-06-28 04:08:00,2569.97
2017-06-28 04:09:00,2385.63
2017-06-28 04:09:00,2569.97
2017-06-28 04:10:00,2382.21
2017-06-28 04:10:00,2564.44
2017-06-28 04:11:00,2386.0
2017-06-28 04:11:00,2564.44
2017-06-28 04:12:00,2385.97
2017-06-28 04:12:00,2564.44
2017-06-28 04:13:00,2386.0
2017-06-28 04:13:00,2564.44
2017-06-28 04:14:00,2388.0
2017-06-28 04:14:00,2567.56
2017-06-28 04:15:00,2391.99
2017-06-28 04:15:00,2565.24
2017-06-28 04:16:00,2391.99
2017-06-28 04:16:00,2576.64
2017-06-28 04:17:00,2387.55
2017-06-28 04:17:00,2572.5
2017-06-28 04:18:00,2389.77
2017-06-28 04:18:00,2569.7
2017-06-28 04:19:00,2387.67
2017-06-28 04:19:00,2572.53
2017-06-28 04:20:00,2388.0
2017-06-28 04:20:00,2572.49
2017-06-28 04:21:00,2388.89
2017-06-28 04:21:00,2578.17
2017-06-28 04:22:00,2391.98
2017-06-28 04:22:00,2572.47
2017-06-28 04:23:00,2392.9
2017-06-28 04:23:00,2570.25
2017-06-28 04:24:00,2389.1
2017-06-28 04:24:00,2568.1
2017-06-28 04:25:00,2382.22
2017-06-28 04:25:00,2568.47
2017-06-28 04:26:00,2384.97
2017-06-28 04:26:00,2571.65
2017-06-28 04:27:00,2390.99
2017-06-28 04:27:00,2574.66
2017-06-28 04:28:00,2387.0
2017-06-28 04:28:00,2570.76
2017-06-28 04:29:00,2391.52
2017-06-28 04:29:00,2571.3
2017-06-28 04:30:00,2394.98
2017-06-28 04:30:00,2570.53
2017-06-28 04:31:00,2390.2
2017-06-28 04:31:00,2565.24
2017-06-28 04:32:00,2389.99
2017-06-28 04:32:00,2576.08
2017-06-28 04:33:00,2390.19
2017-06-28 04:33:00,2565.23
2017-06-28 04:34:00,2392.99
2017-06-28 04:34:00,2574.55
2017-06-28 04:35:00,2395.0
2017-06-28 04:35:00,2586.93
2017-06-28 04:36:00,2395.01
2017-06-28 04:36:00,2570.22
2017-06-28 04:37:00,2398.0
2017-06-28 04:37:00,2570.22
2017-06-28 04:38:00,2393.46
2017-06-28 04:38:00,2570.22
2017-06-28 04:39:00,2386.26
2017-06-28 04:39:00,2572.44
2017-06-28 04:40:00,2378.66
2017-06-28 04:40:00,2566.29
2017-06-28 04:41:00,2378.66
2017-06-28 04:41:00,2564.42
2017-06-28 04:42:00,2383.66
2017-06-28 04:42:00,2550.73
2017-06-28 04:43:00,2376.2
2017-06-28 04:43:00,2550.73
2017-06-28 04:44:00,2386.96
2017-06-28 04:44:00,2550.73
2017-06-28 04:45:00,2388.75
2017-06-28 04:45:00,2563.46
